run_id,direction,mechanism,lambda_multiplier,lambda,amplitude,raw_policy_norm_mean,selected_clipped_norm_mean,raw_to_selected_norm_ratio_mean,cap_violation_fraction_before_projection,raw_energy_penalty,selected_clipped_energy_penalty,raw_task_loss_gain_over_zero,raw_objective_gain_over_zero,selected_objective_gain_over_zero,raw_finite_status,selected_finite_status
open_loop_moderate,linear_ridge_direct,linear_no_bias,4.0,411726214.59199995,1.0,0.0011268090456724167,0.0011268090456724167,1.0,0.0,527.4003295898438,527.4003295898438,671.5748247540396,144.17449516419583,144.17449516419583,finite,finite
open_loop_moderate,linear_ridge_direct,linear_no_bias,4.0,411726214.59199995,2.0,0.0025156824849545956,0.0025156824849545956,1.0,0.0,2638.0537109375,2638.0537109375,2138.1572632126836,-499.8964477248164,-499.8964477248164,finite,finite
open_loop_moderate,linear_ridge_direct,linear_no_bias,4.0,411726214.59199995,4.0,0.006681918632239103,0.004545500501990318,1.4700069427490234,1.0,18726.484375,8506.912109375,9702.199347166461,-9024.285027833539,-3650.3828860047315,finite,finite
open_loop_stress,zero_linear_no_bias,linear_no_bias,2.0,271611246.144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_linear_no_bias,linear_no_bias,2.0,271611246.144,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_linear_no_bias,linear_no_bias,2.0,271611246.144,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_linear_no_bias,linear_no_bias,2.0,271611246.144,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_linear_no_bias,linear_no_bias,2.0,271611246.144,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_linear_no_bias,linear_no_bias,2.0,271611246.144,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_affine,affine,2.0,271611246.144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_affine,affine,2.0,271611246.144,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_affine,affine,2.0,271611246.144,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
