run_id,mechanism,stage,lambda_multiplier,reference_lambda_multiplier,reference_bracket_low_multiplier,reference_bracket_high_multiplier,adam_steps,adam_learning_rate,initialization,objective_gain_over_zero,task_loss_gain_over_zero,energy_penalty,energy_mean,max_norm_over_cap,mean_norm_over_cap,cap_bound_fraction,finite_status,gradient_status,gradient_norm,useful,interior,valid,failure_mode,optimizer_success,optimizer_status,match_reference_region
open_loop_stress,direct_epsilon,stage1_grid,2.1810154653305154,2.1810154653305154,2.0,2.1810154653305154,12,3e-05,zero,509.8620310024344,2089.873139400872,1580.0111083984375,5.334376055543544e-06,0.6284060478210449,0.5010734796524048,0.0,finite,finite,62557.9140625,True,True,True,valid,True,adam_all_finite,True
open_loop_stress,direct_epsilon,stage1_grid,2.1810154653305154,2.1810154653305154,2.0,2.1810154653305154,12,0.0001,zero,482.0828710054557,3738.8882909273307,3256.805419921875,1.0995508091582451e-05,1.03858482837677,0.6973732709884644,0.125,finite,finite,126067.5546875,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,direct_epsilon,stage1_grid,2.1810154653305154,2.1810154653305154,2.0,2.1810154653305154,12,0.0003,zero,341.0707538011702,2415.59126161367,2074.5205078125,7.00392092767288e-06,1.112664818763733,0.5034987926483154,0.125,finite,finite,374563.46875,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,direct_epsilon,stage1_grid,2.1810154653305154,2.1810154653305154,2.0,2.1810154653305154,32,1e-05,zero,513.5507671613577,1734.3306743879202,1220.7799072265625,4.12155259255087e-06,0.5632796883583069,0.4393261969089508,0.0,finite,finite,49645.16015625,True,True,True,valid,True,adam_all_finite,True
open_loop_stress,direct_epsilon,stage1_grid,2.1810154653305154,2.1810154653305154,2.0,2.1810154653305154,32,3e-05,zero,557.8883410097969,2759.886876166047,2201.99853515625,7.434307008225005e-06,0.9405636787414551,0.5459843277931213,0.0,finite,finite,23373.63671875,True,True,True,valid,True,adam_all_finite,True
open_loop_stress,direct_epsilon,stage1_grid,2.1810154653305154,2.1810154653305154,2.0,2.1810154653305154,32,0.0001,zero,555.8346441987542,2481.490894198754,1925.65625,6.5013305174943525e-06,0.842626690864563,0.5231741070747375,0.0,finite,finite,41027.453125,True,True,True,valid,True,adam_all_finite,True
open_loop_stress,direct_epsilon,stage1_grid,2.1810154653305154,2.1810154653305154,2.0,2.1810154653305154,32,0.0003,zero,510.86502527507946,2472.6050155094545,1961.739990234375,6.623155059060082e-06,0.8068361282348633,0.5396000146865845,0.0,finite,finite,112198.171875,True,True,True,valid,True,adam_all_finite,True
open_loop_stress,direct_epsilon,stage1_grid,2.1810154653305154,2.1810154653305154,2.0,2.1810154653305154,64,1e-05,zero,563.0464169581337,2370.2082821925087,1807.161865234375,6.101274266256951e-06,0.7787747383117676,0.5143537521362305,0.0,finite,finite,12699.4169921875,True,True,True,valid,True,adam_all_finite,True
open_loop_stress,direct_epsilon,stage1_grid,2.1810154653305154,2.1810154653305154,2.0,2.1810154653305154,64,3e-05,zero,566.6086582831722,2480.270035236297,1913.661376953125,6.46083390165586e-06,0.8557584285736084,0.524126410484314,0.0,finite,finite,4241.63525390625,True,True,True,valid,True,adam_all_finite,True
open_loop_stress,direct_epsilon,stage1_grid,2.1810154653305154,2.1810154653305154,2.0,2.1810154653305154,64,0.0001,zero,566.4092917613807,2483.222646253568,1916.8133544921875,6.471475444413954e-06,0.8715023994445801,0.5241423845291138,0.0,finite,finite,10371.775390625,True,True,True,valid,True,adam_all_finite,True
open_loop_stress,direct_epsilon,stage1_grid,2.1810154653305154,2.1810154653305154,2.0,2.1810154653305154,64,0.0003,zero,563.9185975231412,2446.322406116891,1882.40380859375,6.355303412419744e-06,0.8581522703170776,0.5177620649337769,0.0,finite,finite,29671.98046875,True,True,True,valid,True,adam_all_finite,True
open_loop_stress,direct_epsilon,stage1_grid,2.1810154653305154,2.1810154653305154,2.0,2.1810154653305154,128,1e-05,zero,566.8389014998002,2498.0353126326127,1931.1964111328125,6.520035185531015e-06,0.8753685355186462,0.5258834362030029,0.0,finite,finite,231.18267822265625,True,True,True,valid,True,adam_all_finite,True
open_loop_stress,direct_epsilon,stage1_grid,2.1810154653305154,2.1810154653305154,2.0,2.1810154653305154,128,3e-05,zero,566.8390406306607,2500.9222925837857,1934.083251953125,6.529781330755213e-06,0.8739432096481323,0.5262773036956787,0.0,finite,finite,166.33038330078125,True,True,True,valid,True,adam_all_finite,True
open_loop_stress,direct_epsilon,stage1_grid,2.1810154653305154,2.1810154653305154,2.0,2.1810154653305154,128,0.0001,zero,566.8394377413251,2500.62483813195,1933.785400390625,6.528775884362403e-06,0.8751419186592102,0.5262085795402527,0.0,finite,finite,287.2280578613281,True,True,True,valid,True,adam_all_finite,True
open_loop_stress,direct_epsilon,stage1_grid,2.1810154653305154,2.1810154653305154,2.0,2.1810154653305154,128,0.0003,zero,566.8061846803912,2497.646272571016,1930.840087890625,6.518831924040569e-06,0.875186562538147,0.5256667137145996,0.0,finite,finite,2068.50390625,True,True,True,valid,True,adam_all_finite,True
open_loop_stress,linear_no_bias,stage1_grid,1.4142135623730951,1.4142135623730951,1.2968395546510096,1.4142135623730951,12,1e-05,zero,475.5818562113873,1375.394923600219,899.8131103515625,4.685107342083938e-06,0.5212515592575073,0.47516173124313354,0.0,finite,finite,500512.71875,True,True,True,valid,True,adam_all_finite,True
open_loop_stress,linear_no_bias,stage1_grid,1.4142135623730951,1.4142135623730951,1.2968395546510096,1.4142135623730951,12,3e-05,zero,872.4978498716091,3987.8595211655393,3115.36181640625,1.6220928955590352e-05,1.0254757404327393,0.8791834115982056,0.125,finite,finite,1260431.5,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,linear_no_bias,stage1_grid,1.4142135623730951,1.4142135623730951,1.2968395546510096,1.4142135623730951,12,0.0001,zero,1535.5293529129904,19716.787822193153,18181.259765625,9.466538176639006e-05,2.5064377784729004,2.11435604095459,1.0,finite,finite,3984451.0,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,linear_no_bias,stage1_grid,1.4142135623730951,1.4142135623730951,1.2968395546510096,1.4142135623730951,12,0.0003,zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite,11154909.0,False,True,False,not_useful,True,adam_all_finite,False
open_loop_stress,linear_no_bias,stage1_grid,1.4142135623730951,1.4142135623730951,1.2968395546510096,1.4142135623730951,32,1e-05,zero,1000.4011394769032,4030.659677150925,3030.258544921875,1.577781767991837e-05,1.0155378580093384,0.86489337682724,0.25,finite,finite,341724.4375,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,linear_no_bias,stage1_grid,1.4142135623730951,1.4142135623730951,1.2968395546510096,1.4142135623730951,32,3e-05,zero,2858.3668144160783,22673.569955060986,19815.203125,0.0001031729334499687,2.592463254928589,2.2001237869262695,1.0,finite,finite,482767.65625,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,linear_no_bias,stage1_grid,1.4142135623730951,1.4142135623730951,1.2968395546510096,1.4142135623730951,32,0.0001,zero,7260.6274237907,74298.29870447352,67037.671875,0.00034904881613329053,4.674612998962402,4.06473445892334,1.0,finite,finite,1452284.75,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,linear_no_bias,stage1_grid,1.4142135623730951,1.4142135623730951,1.2968395546510096,1.4142135623730951,32,0.0003,zero,39341.20285232098,464156.8622797741,424815.6875,0.002211911603808403,11.609955787658691,10.171442031860352,1.0,finite,finite,5823063.5,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,linear_no_bias,stage1_grid,1.4142135623730951,1.4142135623730951,1.2968395546510096,1.4142135623730951,64,1e-05,zero,2268.0805631123167,15632.233996197117,13364.154296875,6.958388985367492e-05,2.1355066299438477,1.8074345588684082,1.0,finite,finite,328156.8125,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,linear_no_bias,stage1_grid,1.4142135623730951,1.4142135623730951,1.2968395546510096,1.4142135623730951,64,3e-05,zero,5979.406352656619,63013.18074747903,57033.77734375,0.0002969609631691128,4.345006942749023,3.7405717372894287,1.0,finite,finite,396180.09375,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,linear_no_bias,stage1_grid,1.4142135623730951,1.4142135623730951,1.2968395546510096,1.4142135623730951,64,0.0001,zero,346878.09059335635,1846689.2090112523,1499811.125,0.007809150964021683,21.438528060913086,19.18631362915039,1.0,finite,finite,84132656.0,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,linear_no_bias,stage1_grid,1.4142135623730951,1.4142135623730951,1.2968395546510096,1.4142135623730951,64,0.0003,zero,201199590.11317325,1056589608.7664392,855390016.0,4.453807353973389,504.45709228515625,462.5163269042969,1.0,finite,finite,6474856960.0,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,linear_no_bias,stage1_grid,1.4142135623730951,1.4142135623730951,1.2968395546510096,1.4142135623730951,128,1e-05,zero,4652.530616842765,43972.6901883013,39320.16015625,0.00020473048789426684,3.6207330226898193,3.098623752593994,1.0,finite,finite,249526.5,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,linear_no_bias,stage1_grid,1.4142135623730951,1.4142135623730951,1.2968395546510096,1.4142135623730951,128,3e-05,zero,454219.0534592217,2373376.581580436,1919157.625,0.009992585517466068,25.361303329467773,21.65304183959961,1.0,finite,finite,66270700.0,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,linear_no_bias,stage1_grid,1.4142135623730951,1.4142135623730951,1.2968395546510096,1.4142135623730951,128,0.0001,zero,723112532.8620603,3121079955.2468305,2397967616.0,12.485631942749023,831.6738891601562,774.8074340820312,1.0,finite,finite,16941357056.0,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,linear_no_bias,stage1_grid,1.4142135623730951,1.4142135623730951,1.2968395546510096,1.4142135623730951,128,0.0003,zero,121040813451.17664,329688670390.80884,208647864320.0,1086.3785400390625,7621.9755859375,7233.16748046875,1.0,finite,finite,410218463232.0,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,affine,stage1_grid,1.6817928305074292,1.6817928305074292,1.542210825407941,1.6817928305074292,12,1e-05,zero,506.1782503762597,1807.6615553747079,1301.4832763671875,5.698339919035789e-06,0.5926766991615295,0.5209394097328186,0.0,finite,finite,616216.0625,True,True,True,valid,True,adam_all_finite,True
open_loop_stress,affine,stage1_grid,1.6817928305074292,1.6817928305074292,1.542210825407941,1.6817928305074292,12,3e-05,zero,724.5656365572531,5326.273967599358,4601.70849609375,2.0147856048424728e-05,1.1148568391799927,0.9733062982559204,0.75,finite,finite,1662768.5,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,affine,stage1_grid,1.6817928305074292,1.6817928305074292,1.542210825407941,1.6817928305074292,12,0.0001,zero,162.5676922302373,9830.415186407108,9667.84765625,4.232914943713695e-05,1.627768874168396,1.4064067602157593,0.875,finite,finite,5344685.0,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,affine,stage1_grid,1.6817928305074292,1.6817928305074292,1.542210825407941,1.6817928305074292,12,0.0003,zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite,14648034.0,False,True,False,not_useful,True,adam_all_finite,False
open_loop_stress,affine,stage1_grid,1.6817928305074292,1.6817928305074292,1.542210825407941,1.6817928305074292,32,1e-05,zero,877.9524636648057,5096.196490750974,4218.244140625,1.846891791501548e-05,1.0734390020370483,0.9298622012138367,0.375,finite,finite,265474.5,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,affine,stage1_grid,1.6817928305074292,1.6817928305074292,1.542210825407941,1.6817928305074292,32,3e-05,zero,1265.9574242214858,11578.694623760242,10312.7373046875,4.5152697566663846e-05,1.58179771900177,1.4761162996292114,1.0,finite,finite,548591.75,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,affine,stage1_grid,1.6817928305074292,1.6817928305074292,1.542210825407941,1.6817928305074292,32,0.0001,zero,1451.4552340846603,13362.392297935769,11910.9375,5.2150164265185595e-05,2.094433546066284,1.573668122291565,1.0,finite,finite,1701001.75,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,affine,stage1_grid,1.6817928305074292,1.6817928305074292,1.542210825407941,1.6817928305074292,32,0.0003,zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite,5492384.0,False,True,False,not_useful,True,adam_all_finite,False
open_loop_stress,affine,stage1_grid,1.6817928305074292,1.6817928305074292,1.542210825407941,1.6817928305074292,64,1e-05,zero,1158.6868431562116,8584.641268218315,7425.95458984375,3.2513373298570514e-05,1.3756228685379028,1.2480647563934326,0.875,finite,finite,107046.5078125,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,affine,stage1_grid,1.6817928305074292,1.6817928305074292,1.542210825407941,1.6817928305074292,64,3e-05,zero,1618.7947903165586,14215.107316307412,12596.3125,5.5150972912088037e-05,2.3641130924224854,1.6075351238250732,1.0,finite,finite,144584.203125,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,affine,stage1_grid,1.6817928305074292,1.6817928305074292,1.542210825407941,1.6817928305074292,64,0.0001,zero,1957.872992008195,20559.242350889253,18601.369140625,8.144316961988807e-05,3.6382784843444824,1.865892767906189,1.0,finite,finite,466474.75,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,affine,stage1_grid,1.6817928305074292,1.6817928305074292,1.542210825407941,1.6817928305074292,64,0.0003,zero,1828.5127637474197,20316.66990441407,18488.158203125,8.094748773146421e-05,3.429704189300537,1.8841511011123657,1.0,finite,finite,1175752.25,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,affine,stage1_grid,1.6817928305074292,1.6817928305074292,1.542210825407941,1.6817928305074292,128,1e-05,zero,1482.9673866981175,12164.251685648267,10681.2841796875,4.6766323066549376e-05,1.9042340517044067,1.4960222244262695,1.0,finite,finite,61817.2421875,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,affine,stage1_grid,1.6817928305074292,1.6817928305074292,1.542210825407941,1.6817928305074292,128,3e-05,zero,2062.315466168604,24761.995042757655,22699.6796875,9.938697621691972e-05,4.467526435852051,1.976019024848938,1.0,finite,finite,26225.36328125,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,affine,stage1_grid,1.6817928305074292,1.6817928305074292,1.542210825407941,1.6817928305074292,128,0.0001,zero,2413.6723332848724,36241.043089433406,33827.37109375,0.00014810782158747315,5.97502326965332,2.274074077606201,1.0,finite,finite,15202.69140625,True,False,False,cap_bound,True,adam_all_finite,False
open_loop_stress,affine,stage1_grid,1.6817928305074292,1.6817928305074292,1.542210825407941,1.6817928305074292,128,0.0003,zero,2414.1918912338606,35306.936177029296,32892.74609375,0.00014401570660993457,5.75732421875,2.281144142150879,1.0,finite,finite,43816.30859375,True,False,False,cap_bound,True,adam_all_finite,False
