run_id,mechanism,optimizer,beta,beta_role,lambda,lambda_star_summary,lambda_star_summary_value,finite_status,gradient_status,optimizer_success,optimizer_status,optimizer_iterations,optimizer_evaluations,selected_nonzero,classification,objective_level_success,penalized_gain_over_zero,task_loss_gain,energy_mean,energy_max,energy_penalty,penalty_minus_task_gain,penalty_over_task_gain_abs,selected_policy_norm_mean,selected_policy_norm_max,old_cap_ratio_mean_sidecar,old_cap_ratio_max_sidecar,old_cap_boundary_fraction_sidecar,old_cap_used_as_criterion,gradient_norm
open_loop_moderate,affine,adam,0.95,diagnostic_only,208394125.88048783,lambda_star_p90,230907618.70414165,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,3858.8360500458202,17187.416128170822,6.395851960405707e-05,7.067809929139912e-05,13328.579785497519,-3858.836342673303,0.775484789924384,0.007986334152519703,0.008407026529312134,1.7569758892059326,1.849527359008789,1.0,False,2200659.5
open_loop_moderate,affine,adam,1.05,candidate_training_scale,254575649.62131616,lambda_star_p90,230907618.70414165,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,1338.5787082198021,8154.203708219802,2.67724935838487e-05,2.9501639801310375e-05,6815.624946090802,-1338.578762129,0.8358418786153634,0.005167471244931221,0.005431541241705418,1.136832356452942,1.1949270963668823,1.0,False,2124882.5
open_loop_moderate,affine,adam,1.2,candidate_training_scale,332506970.93396395,lambda_star_p90,230907618.70414165,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,203.8741400518229,2691.208856848698,7.480548902094597e-06,8.244943273894023e-06,2487.3346563588643,-203.87420048983358,0.9242443781459004,0.002731477841734886,0.002871400909498334,0.6009191274642944,0.6317018866539001,0.0,False,2659588.75
open_loop_moderate,affine,adam,1.4,candidate_training_scale,452578932.66011757,lambda_star_p90,230907618.70414165,finite,finite,True,adam_all_finite,8,8,False,zero_selected_no_positive_penalized_gain,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3184511.5
open_loop_moderate,affine,adam,1.8,candidate_training_scale,748140684.601419,lambda_star_p90,230907618.70414165,finite,finite,True,adam_all_finite,8,8,False,zero_selected_no_positive_penalized_gain,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4143343.0
open_loop_stress,linear_no_bias,line_search_known_direction,0.95,diagnostic_only,191816221.33736497,lambda_star_p90,212538749.40428254,finite,finite,True,best_grid_amplitude,7,7,True,nonzero_positive_penalized_and_task_gain,True,1021.1572832303091,2406.6327470974966,7.222931344585959e-06,7.404467396554537e-06,1385.4753974976916,-1021.157349599805,0.5756904119120938,0.002687338972464204,0.0027211150154471397,0.5912086963653564,0.5986393094062805,0.0,False,395.84503173828125
open_loop_stress,linear_no_bias,line_search_known_direction,1.05,candidate_training_scale,234323971.21822152,lambda_star_p90,212538749.40428254,finite,finite,True,best_grid_amplitude,7,7,True,nonzero_positive_penalized_and_task_gain,True,714.1267656521841,2406.6327470974966,7.222931344585959e-06,7.404467396554537e-06,1692.5059564999503,-714.1267905975462,0.7032672344964914,0.002687338972464204,0.0027211150154471397,0.5912086963653564,0.5986393094062805,0.0,False,25.307891845703125
open_loop_stress,linear_no_bias,line_search_known_direction,1.2,candidate_training_scale,306055799.14216685,lambda_star_p90,212538749.40428254,finite,finite,True,best_grid_amplitude,7,7,True,nonzero_positive_penalized_and_task_gain,True,361.14057776817936,817.7707047213044,1.4919831983206677e-06,1.5188516044872813e-06,456.63011006871795,-361.1405946525864,0.5583840402112926,0.001221418147906661,0.001232416951097548,0.26870930194854736,0.2711290121078491,0.0,False,166.42868041992188
open_loop_stress,linear_no_bias,line_search_known_direction,1.4,candidate_training_scale,416575948.8323937,lambda_star_p90,212538749.40428254,finite,finite,True,best_grid_amplitude,7,7,True,nonzero_positive_penalized_and_task_gain,True,196.24641272911686,817.7707047213044,1.4919831983206677e-06,1.5188516044872813e-06,621.5243164824216,-196.2463882388828,0.7600227213987037,0.001221418147906661,0.001232416951097548,0.26870930194854736,0.2711290121078491,0.0,False,191.69151306152344
open_loop_stress,linear_no_bias,line_search_known_direction,1.8,candidate_training_scale,688625548.0698755,lambda_star_p90,212538749.40428254,finite,finite,True,best_grid_amplitude,7,7,True,nonzero_positive_penalized_and_task_gain,True,91.96774287534754,329.123123124371,3.44389462725303e-07,3.4782271995936753e-07,237.15538251870174,-91.96774060566923,0.7205673678208385,0.0005868397420272231,0.0005897649680264294,0.12910345196723938,0.12974698841571808,0.0,False,175.9927978515625
open_loop_stress,linear_no_bias,adam,0.95,diagnostic_only,191816221.33736497,lambda_star_p90,212538749.40428254,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,1473.3970394019361,6679.973699558186,2.7143567422172055e-05,2.8817794373026118e-05,5206.576536537044,-1473.3971630211418,0.7794306939983023,0.005207468289881945,0.005368220619857311,1.1456315517425537,1.1809967756271362,1.0,False,1402964.0
open_loop_stress,linear_no_bias,adam,1.05,candidate_training_scale,234323971.21822152,lambda_star_p90,212538749.40428254,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,617.374303176699,3194.265172317324,1.099712881114101e-05,1.2085973139619455e-05,2576.8908950248806,-617.3742772924434,0.8067241622133203,0.0033121155574917793,0.0034764886368066072,0.7286581993103027,0.764819860458374,0.0,False,1544385.375
open_loop_stress,linear_no_bias,adam,1.2,candidate_training_scale,306055799.14216685,lambda_star_p90,212538749.40428254,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,209.06323729014912,1293.6423388526491,3.543729690136388e-06,4.0002178138820454e-06,1084.5790222585156,-209.06331659413354,0.838391717466858,0.0018785545835271478,0.002000054344534874,0.41327786445617676,0.4400075376033783,0.0,False,1710186.5
open_loop_stress,linear_no_bias,adam,1.4,candidate_training_scale,416575948.8323937,lambda_star_p90,212538749.40428254,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,9.039788472513465,684.889519917826,1.6223925740632694e-06,1.8101061414199648e-06,675.849725919036,-9.039793998789946,0.9868010916565426,0.0012715912889689207,0.0013454018626362085,0.2797473073005676,0.29598546028137207,0.0,False,1924880.375
open_loop_stress,linear_no_bias,adam,1.8,candidate_training_scale,688625548.0698755,lambda_star_p90,212538749.40428254,finite,finite,True,adam_all_finite,8,8,False,zero_selected_no_positive_penalized_gain,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2647837.25
open_loop_stress,affine,line_search_known_direction,0.95,diagnostic_only,191816221.33736497,lambda_star_p90,212538749.40428254,finite,finite,True,best_grid_amplitude,7,7,True,nonzero_positive_penalized_and_task_gain,True,1458.736883312622,4680.445623546997,1.67958096426446e-05,1.67958096426446e-05,3221.7087399537654,-1458.7368835932316,0.6883337611584616,0.004098269157111645,0.004098269157111645,0.9016101956367493,0.9016101956367493,0.0,False,301.380615234375
open_loop_stress,affine,line_search_known_direction,1.05,candidate_training_scale,234323971.21822152,lambda_star_p90,212538749.40428254,finite,finite,True,best_grid_amplitude,7,7,True,nonzero_positive_penalized_and_task_gain,True,744.784979015747,4680.445623546997,1.67958096426446e-05,1.67958096426446e-05,3935.6608152897807,-744.7848082572164,0.8408730988113065,0.004098269157111645,0.004098269157111645,0.9016101956367493,0.9016101956367493,0.0,False,55.595672607421875
open_loop_stress,affine,line_search_known_direction,1.2,candidate_training_scale,306055799.14216685,lambda_star_p90,212538749.40428254,finite,finite,True,best_grid_amplitude,7,7,True,nonzero_positive_penalized_and_task_gain,True,309.5217978899709,1594.635567421221,4.19895241066115e-06,4.19895241066115e-06,1285.1137356048262,-309.52183181639475,0.8058980759365973,0.0020491345785558224,0.0020491345785558224,0.45080509781837463,0.45080509781837463,0.0,False,113.53878021240234
open_loop_stress,affine,line_search_known_direction,1.4,candidate_training_scale,416575948.8323937,lambda_star_p90,212538749.40428254,finite,finite,True,best_grid_amplitude,7,7,True,nonzero_positive_penalized_and_task_gain,True,172.6342959090216,609.9299196883185,1.0497381026652874e-06,1.0497381026652874e-06,437.29564614330883,-172.63427354500965,0.7169604769786866,0.0010245672892779112,0.0010245672892779112,0.22540254890918732,0.22540254890918732,0.0,False,77.05132293701172
open_loop_stress,affine,line_search_known_direction,1.8,candidate_training_scale,688625548.0698755,lambda_star_p90,212538749.40428254,finite,finite,True,best_grid_amplitude,7,7,True,nonzero_positive_penalized_and_task_gain,True,77.32577735627729,258.0448935672148,2.6243452566632186e-07,2.6243452566632186e-07,180.7191190694287,-77.32577449778609,0.7003398384334062,0.0005122836446389556,0.0005122836446389556,0.11270127445459366,0.11270127445459366,0.0,False,112.90788269042969
open_loop_stress,affine,adam,0.95,diagnostic_only,191816221.33736497,lambda_star_p90,212538749.40428254,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,3543.1718557071636,16664.306621332165,6.84047190588899e-05,7.099879439920187e-05,13121.134731520293,-3543.1718898118725,0.7873795789813289,0.008269227109849453,0.008426078595221043,1.819211721420288,1.8537187576293945,1.0,False,1910228.375
open_loop_stress,affine,adam,1.05,candidate_training_scale,234323971.21822152,lambda_star_p90,212538749.40428254,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,1191.1810290332232,8152.021361064473,2.970605419250205e-05,3.1583374948240817e-05,6960.840587610779,-1191.1807734536942,0.853879090756191,0.0054476018995046616,0.005619908683001995,1.198460340499878,1.2363675832748413,1.0,False,1796701.75
open_loop_stress,affine,adam,1.2,candidate_training_scale,306055799.14216685,lambda_star_p90,212538749.40428254,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,169.21841281030356,2412.3866257009286,7.329278560064267e-06,8.11403151601553e-06,2243.168206836019,-169.21841886490938,0.9298543537498919,0.002703370526432991,0.002848513890057802,0.5947355031967163,0.626666784286499,0.0,False,2023574.25
open_loop_stress,affine,adam,1.4,candidate_training_scale,416575948.8323937,lambda_star_p90,212538749.40428254,finite,finite,True,adam_all_finite,8,8,False,zero_selected_no_positive_penalized_gain,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2219857.0
open_loop_stress,affine,adam,1.8,candidate_training_scale,688625548.0698755,lambda_star_p90,212538749.40428254,finite,finite,True,adam_all_finite,8,8,False,zero_selected_no_positive_penalized_gain,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3197239.0
