row,profile,run_id,bank,split,time_s,normalized_radial_velocity_mean_s_inv,normalized_radial_velocity_sd_s_inv
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,interpolation_direction__seen_radius,0.5700000000000001,0.03790976515594743,0.06256332785506778
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,interpolation_direction__seen_radius,0.58,0.03796209932935613,0.061445446154919044
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,interpolation_direction__seen_radius,0.59,0.03881631099534937,0.0601248814604277
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,interpolation_direction__seen_radius,0.6,0.04038905084627608,0.058830493377210996
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.0,0.0,0.0
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.01,0.0,0.0
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.02,0.19473522178529507,0.009993352140641476
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.03,0.5183474530908823,0.030012009075548605
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.04,0.9178848584392245,0.06228881255356771
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.05,1.358677974667778,0.10183796060076059
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.06,1.8153781342572524,0.14504970369029618
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.07,2.272177662552841,0.1863942465740722
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.08,2.709390126894756,0.22515673309872777
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.09,3.112963658024538,0.26118041350676163
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.1,3.47331141201645,0.29292257476827305
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.11,3.7836258835953935,0.3195240287452505
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.12,4.039256814710192,0.3403842559575376
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.13,4.236802900994582,0.35528854370096874
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.14,4.374601055988847,0.36436976711520996
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.15,4.452576725017287,0.3677617494293691
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.16,4.472015777491965,0.3655320091477377
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.17,4.4356655185967035,0.3583646289717028
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.18,4.346839540940914,0.34652958233922315
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.19,4.209981893924907,0.32977792961393476
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.2,4.03049660060022,0.3091493455087183
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.21,3.815193845247663,0.28574431894074326
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.22,3.5706463533908646,0.2599674953066519
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.23,3.3037678297765125,0.23293165488978856
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.24,3.0217410306439163,0.20480160674102382
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.25,2.731635301102096,0.17707932376957633
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.26,2.4405373941677997,0.15015605951719535
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.27,2.1554594676632255,0.12511244508520067
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.28,1.881616153661134,0.10229242174112413
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.29,1.6243531046808017,0.08322886733693086
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.3,1.38759119509722,0.06856803923888952
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.31,1.1739950753068968,0.05997788187916442
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.32,0.9850817529937287,0.05770406993311955
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.33,0.8209997934352035,0.060397435511084126
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.34,0.681349621760973,0.06594884176377395
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.35000000000000003,0.5644719912758984,0.07200299349466736
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.36,0.4686601615290716,0.07805613754040137
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.37,0.39159715252707683,0.0829539999986042
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.38,0.3305388783876763,0.08683627411522095
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.39,0.2827736635794597,0.08977494920551621
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.4,0.24590036713747696,0.09150409951658592
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.41000000000000003,0.21739791405514927,0.09236847040465015
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.42,0.19535126279843104,0.09252825151713082
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.43,0.17807757339004926,0.09221399074930754
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.44,0.16408168455563962,0.09117034665129353
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.45,0.15216458790880152,0.09003517204947743
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.46,0.14135005230400352,0.08853142485287861
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.47000000000000003,0.13118941036708226,0.08670242973565317
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.48,0.12143261483498381,0.08487931102814447
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.49,0.11206492779201738,0.08316110094111502
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.5,0.10324156591469143,0.08175510973533623
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.51,0.09487454292284138,0.08025843730042331
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.52,0.08709962051390392,0.07888739394309247
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.53,0.08025001711596982,0.07756629577431273
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.54,0.07467349253173658,0.07607734557915377
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.55,0.0705839094832248,0.07428801447241865
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.56,0.06794319930639103,0.07216078060232273
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.5700000000000001,0.0665496604124735,0.07007286295901388
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.58,0.0663780191759197,0.06845806649271348
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.59,0.06663422005630124,0.06716998519866042
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__held_out_radius,0.6,0.0671552360119641,0.06613425937524273
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.0,0.0,0.0
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.01,0.0,0.0
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.02,0.20029193762201275,0.009492379207138262
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.03,0.53734279609471,0.020466562688073047
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.04,0.962894065459481,0.028136839372886777
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.05,1.4388891912993576,0.033035984998420295
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.06,1.935933289008652,0.036199510869961496
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.07,2.4325722884101153,0.038077127145038026
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.08,2.9090459696998763,0.03955195617893129
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.09,3.3509015608724697,0.04045799706889067
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.1,3.7469529023199226,0.04064428587155657
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.11,4.089226538755406,0.04070584058674132
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.12,4.371997859346323,0.04076128963085926
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.13,4.5918209609637435,0.04043808829906687
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.14,4.746735100190283,0.040264484089558565
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.15,4.836234481860997,0.04007134325706321
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.16,4.861705478877521,0.04021757592784158
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.17,4.825026111873067,0.041209377109566334
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.18,4.730495186627345,0.043228825019279715
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.19,4.582837513409484,0.045848272232458874
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.2,4.388116864722038,0.04924756384497657
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.21,4.152607763829999,0.05276363666949639
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.22,3.883744159749013,0.055703081381908874
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.23,3.5887769513976413,0.058036960509658585
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.24,3.2755749526973235,0.060009589881846806
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.25,2.9524779256218547,0.061419989662166614
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.26,2.627073326230866,0.06155743153815518
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.27,2.3068574591580235,0.06081649297955391
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.28,1.9986735605455928,0.059233712375082015
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.29,1.7081246865456368,0.057193369111732
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.3,1.4400790649858068,0.05447328664853968
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.31,1.1978923782579955,0.05216546833056829
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.32,0.9839208353158473,0.04990771022829195
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.33,0.7984527868194096,0.04832082192181106
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.34,0.6409814332584454,0.04777834148804248
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.35000000000000003,0.5100332697718812,0.04783738420979172
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.36,0.4032191202496576,0.049248100838186086
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.37,0.31792289250128314,0.05074401497378131
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.38,0.251182551887278,0.05257031307677166
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.39,0.19986211814043278,0.0541758456673418
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.4,0.16130830500883295,0.055209848679501086
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.41000000000000003,0.1326544996986982,0.05589523889527774
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.42,0.11112911066672328,0.05608684440889162
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.43,0.09481960014006371,0.056010937682453084
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.44,0.08192843817266789,0.0552245621107752
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.45,0.07121547200262153,0.054857855923177615
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.46,0.06164478758415908,0.054535311575412165
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.47000000000000003,0.05289948166000687,0.05423032469633716
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.48,0.04501983063151995,0.05417571684939828
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.49,0.03777205195113495,0.05407383432857962
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.5,0.030776959343819767,0.054550196828509354
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.51,0.02375088231603071,0.05477438861913701
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.52,0.017350469745764815,0.05386296470674972
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.53,0.011920909399984723,0.05250095680027184
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.54,0.007930490969187817,0.05087107144451509
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.55,0.005273703579991986,0.0487515690371404
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.56,0.00390659369683713,0.0460950789013895
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.5700000000000001,0.003409670934891754,0.042899635271399936
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.58,0.0034574841087341946,0.0397134658517518
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.59,0.004000643547844722,0.036831057085585685
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,crossed_radius_direction_diagnostic,seen_direction__seen_radius,0.6,0.00520601080781188,0.03480035618342402
B const_dense_all,const_dense_all,h0_no_pgd_targetsupport__const_dense_all_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.0,0.0,0.0
B const_dense_all,const_dense_all,h0_no_pgd_targetsupport__const_dense_all_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.01,0.0,0.0
B const_dense_all,const_dense_all,h0_no_pgd_targetsupport__const_dense_all_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.02,0.19730181362723134,0.005129371728522379
B const_dense_all,const_dense_all,h0_no_pgd_targetsupport__const_dense_all_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.03,0.5310282748002795,0.010804106177450368
B const_dense_all,const_dense_all,h0_no_pgd_targetsupport__const_dense_all_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.04,0.9547794844956586,0.015964252945326808
B const_dense_all,const_dense_all,h0_no_pgd_targetsupport__const_dense_all_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.05,1.4288176877639123,0.020766944357144212
B const_dense_all,const_dense_all,h0_no_pgd_targetsupport__const_dense_all_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.06,1.9217379778068133,0.025197378322494392
B const_dense_all,const_dense_all,h0_no_pgd_targetsupport__const_dense_all_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.07,2.421706814659988,0.029237698858231242
B const_dense_all,const_dense_all,h0_no_pgd_targetsupport__const_dense_all_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.08,2.9028645621469447,0.03259543278198807
B const_dense_all,const_dense_all,h0_no_pgd_targetsupport__const_dense_all_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.09,3.3475404818562122,0.035295353773715094
B const_dense_all,const_dense_all,h0_no_pgd_targetsupport__const_dense_all_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.1,3.7446551400521324,0.0372151205194848
B const_dense_all,const_dense_all,h0_no_pgd_targetsupport__const_dense_all_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.11,4.0871947067039365,0.03849082221062573
B const_dense_all,const_dense_all,h0_no_pgd_targetsupport__const_dense_all_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.12,4.370753428709868,0.03926091988084734
B const_dense_all,const_dense_all,h0_no_pgd_targetsupport__const_dense_all_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.13,4.591636602441993,0.03947509284428821
B const_dense_all,const_dense_all,h0_no_pgd_targetsupport__const_dense_all_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.14,4.748047618282063,0.03940533564680261
B const_dense_all,const_dense_all,h0_no_pgd_targetsupport__const_dense_all_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.15,4.839869979992168,0.039208336418428164
