run_id,mechanism,beta,beta_role,lambda,adam_steps,adam_learning_rate,finite_status,gradient_status,optimizer_success,optimizer_status,optimizer_iterations,optimizer_evaluations,selected_nonzero,classification,adam_objective_level_success,penalized_gain_over_zero,task_loss_gain,energy_mean,energy_max,energy_penalty,penalty_minus_task_gain,penalty_over_task_gain_abs,selected_policy_norm_mean,selected_policy_norm_max,old_cap_ratio_mean_sidecar,old_cap_ratio_max_sidecar,old_cap_boundary_fraction_sidecar,old_cap_used_as_criterion,reference_optimizer,reference_classification,reference_objective_level_success,reference_selected_nonzero,reference_penalized_gain_over_zero,reference_task_loss_gain,matches_reference_success,matches_reference_classification,matches_reference_selected_nonzero,agreement,gradient_norm
open_loop_small,direct_epsilon,1.05,candidate_training_scale,282147898.1781204,8,5e-05,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,663.7124583520745,3135.6965892114495,8.761306162341498e-06,1.0418920282972977e-05,2471.9841189996673,-663.7124702117821,0.788336514286706,0.002946555381640792,0.003227835288271308,0.6482356786727905,0.7101166844367981,0.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,842.4670451914453,6672.084520465305,True,True,True,agrees_with_reference_classification,157313.453125
open_loop_small,direct_epsilon,1.05,candidate_training_scale,282147898.1781204,8,0.0001,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,912.0457952927281,8053.124408573978,2.5309698685305193e-05,2.952527574962005e-05,7141.078287580397,-912.0461209935811,0.8867463018424816,0.00501327496021986,0.005433716345578432,1.1029094457626343,1.1954056024551392,1.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,842.4670451914453,6672.084520465305,True,True,True,agrees_with_reference_classification,114780.328125
open_loop_small,direct_epsilon,1.05,candidate_training_scale,282147898.1781204,32,1e-05,finite,finite,True,adam_all_finite,32,32,True,nonzero_positive_penalized_and_task_gain,True,611.936964367891,2432.418897961641,6.4522255343035795e-06,7.766667295072693e-06,1820.4818730749546,-611.9370248866865,0.7484244899595676,0.002526771044358611,0.002786874072626233,0.555884063243866,0.6131061315536499,0.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,842.4670451914453,6672.084520465305,True,True,True,agrees_with_reference_classification,149739.953125
open_loop_small,direct_epsilon,1.05,candidate_training_scale,282147898.1781204,32,5e-05,finite,finite,True,adam_all_finite,32,32,True,nonzero_positive_penalized_and_task_gain,True,973.9483303834895,12893.42098663349,4.224547592457384e-05,4.630099283531308e-05,11919.472239652896,-973.9487469805936,0.9244615724569702,0.006492143031209707,0.006804483477026224,1.4282572269439697,1.4969713687896729,1.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,842.4670451914453,6672.084520465305,True,True,True,agrees_with_reference_classification,49474.24609375
open_loop_small,direct_epsilon,1.05,candidate_training_scale,282147898.1781204,32,0.0001,finite,finite,True,adam_all_finite,32,32,True,nonzero_positive_penalized_and_task_gain,True,975.5285988628912,10943.235630112891,3.5327950172359124e-05,4.314709804020822e-05,9967.706888072493,-975.5287420403984,0.9108555481199727,0.005906764417886734,0.006568645127117634,1.299475073814392,1.4450874328613281,1.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,842.4670451914453,6672.084520465305,True,True,True,agrees_with_reference_classification,68382.0703125
open_loop_small,direct_epsilon,1.05,candidate_training_scale,282147898.1781204,128,1e-05,finite,finite,True,adam_all_finite,128,128,True,nonzero_positive_penalized_and_task_gain,True,978.1694309442537,10079.397946569254,3.225694308639504e-05,3.651055885711685e-05,9101.228693477611,-978.1692530916425,0.9029536031539875,0.005667107179760933,0.006042396649718285,1.246751070022583,1.3293139934539795,1.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,842.4670451914453,6672.084520465305,True,True,True,agrees_with_reference_classification,15560.111328125
open_loop_small,direct_epsilon,1.05,candidate_training_scale,282147898.1781204,128,5e-05,finite,finite,True,adam_all_finite,128,128,True,nonzero_positive_penalized_and_task_gain,True,982.3315001142873,11339.167437614287,3.6707115214085206e-05,4.233141953591257e-05,10356.835405836246,-982.3320317780417,0.913368240024444,0.006040727719664574,0.006506260018795729,1.328946828842163,1.4313628673553467,1.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,842.4670451914453,6672.084520465305,True,True,True,agrees_with_reference_classification,556.6189575195312
open_loop_small,direct_epsilon,1.05,candidate_training_scale,282147898.1781204,128,0.0001,finite,finite,True,adam_all_finite,128,128,True,nonzero_positive_penalized_and_task_gain,True,982.3184399599522,11311.447346209952,3.660891525214538e-05,4.2304585804231465e-05,10329.128492973752,-982.3188532362001,0.913157103315754,0.0060320827178657055,0.006504197604954243,1.32704496383667,1.4309091567993164,1.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,842.4670451914453,6672.084520465305,True,True,True,agrees_with_reference_classification,566.0851440429688
open_loop_small,direct_epsilon,1.2,candidate_training_scale,368519703.7428511,8,1e-05,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,148.94659248160042,297.0305005626551,4.0183442706620554e-07,4.782138489645149e-07,148.08390401611635,-148.94659654653876,0.4985478048065969,0.0006310083554126322,0.0006915300618857145,0.13882043957710266,0.15213508903980255,0.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,208.81611331945805,684.7032508589191,True,True,True,agrees_with_reference_classification,151711.625
open_loop_small,direct_epsilon,1.2,candidate_training_scale,368519703.7428511,8,5e-05,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,203.36365500759348,1614.355964577906,3.828810804407112e-06,4.085933596797986e-06,1410.9922233275363,-203.36374125036969,0.8740279432092031,0.0019556302577257156,0.0020213692914694548,0.43023431301116943,0.4446967840194702,0.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,208.81611331945805,684.7032508589191,True,True,True,agrees_with_reference_classification,104808.78125
